timestamp,visitorid,event,itemid,transactionid
1.44E+12,905952,transaction,91152,5995
1.44E+12,530559,transaction,235559,12242
1.44E+12,581004,transaction,406071,11776
1.44E+12,137452,transaction,288846,1486
1.44E+12,169151,transaction,7804,12703
1.44E+12,738601,transaction,72435,2520
1.44E+12,152963,transaction,340825,12767
1.44E+12,1399705,transaction,8833,1240
1.44E+12,887168,transaction,315387,11388
1.44E+12,788900,transaction,7804,9250
1.44E+12,518659,transaction,428891,3485
1.44E+12,518659,transaction,428891,3485
1.44E+12,518659,transaction,428891,3485
1.44E+12,700881,transaction,67438,11306
1.44E+12,768946,transaction,38083,6384
1.44E+12,152963,transaction,340825,6219
1.44E+12,530559,transaction,235559,10587
1.44E+12,994820,transaction,78729,8851
1.44E+12,239439,transaction,78729,714
1.44E+12,554737,transaction,434289,705
1.44E+12,816978,transaction,67438,16059
1.44E+12,1262804,transaction,340960,15436
1.44E+12,1262804,transaction,340960,6567
1.44E+12,1040041,transaction,424193,13933
1.44E+12,198270,transaction,167337,7739
1.44E+12,602801,transaction,8833,12158
1.44E+12,198270,transaction,151178,12938
1.44E+12,892394,transaction,13925,16002
1.44E+12,198270,transaction,424193,3863
1.44E+12,740743,transaction,234299,14906
1.44E+12,1122620,transaction,273747,16088
1.44E+12,247235,transaction,170390,6043
1.44E+12,892394,transaction,13925,16392
1.44E+12,152963,transaction,340960,3481
1.44E+12,71746,transaction,463663,13541
1.44E+12,1150086,transaction,340825,91
1.44E+12,346832,transaction,446934,16098
1.43E+12,148264,transaction,19278,9091
1.43E+12,864513,transaction,431216,3392
1.43E+12,1078486,transaction,446934,10095
1.43E+12,432343,transaction,408933,1616
1.43E+12,1171448,transaction,418560,3891
1.43E+12,449226,transaction,119586,3681
1.43E+12,738195,transaction,273747,8599
1.43E+12,1339057,transaction,187374,12122
1.43E+12,1035814,transaction,151178,15067
1.43E+12,1033920,transaction,7804,7986
1.43E+12,442882,transaction,51483,11485
1.43E+12,870323,transaction,304314,6483
1.43E+12,1284067,transaction,38083,8232
1.43E+12,1212999,transaction,38083,7627
1.43E+12,1175440,transaction,8833,2229
1.43E+12,562008,transaction,118752,14052
1.43E+12,869432,transaction,16417,14506
1.43E+12,869432,transaction,16417,16857
1.43E+12,562008,transaction,118752,2249
1.43E+12,809822,transaction,428891,7950
1.43E+12,227091,transaction,400093,12905
1.43E+12,53842,transaction,400093,14616
1.43E+12,323143,transaction,187374,1935
1.43E+12,819547,transaction,272649,5697
1.43E+12,523281,transaction,429846,8574
1.43E+12,750601,transaction,119586,4065
1.43E+12,219788,transaction,272649,4536
1.43E+12,1356584,transaction,130709,11721
1.43E+12,806954,transaction,130709,8625
1.43E+12,477941,transaction,233695,3900
1.43E+12,57905,transaction,151178,1495
1.43E+12,911759,transaction,381766,13126
1.43E+12,877058,transaction,446934,13849
1.43E+12,532126,transaction,388097,13989
1.43E+12,117422,transaction,91152,11015
1.43E+12,404403,transaction,218626,5610
1.43E+12,830875,transaction,67438,1284
1.43E+12,1134975,transaction,352230,15655
1.43E+12,948336,transaction,304314,7418
1.43E+12,1341635,transaction,431216,12889
1.43E+12,127240,transaction,406071,13844
1.43E+12,127240,transaction,406071,14957
1.43E+12,996157,transaction,463663,7837
1.43E+12,240645,transaction,429846,8033
1.43E+12,1331585,transaction,235559,5424
1.43E+12,183620,transaction,260957,11488
1.43E+12,261301,transaction,233695,4096
1.44E+12,684514,transaction,257575,4038
1.44E+12,1333733,transaction,445486,5161
1.44E+12,684514,transaction,260957,11248
1.44E+12,684514,transaction,259078,9324
1.44E+12,670551,transaction,259078,15646
1.44E+12,1333733,transaction,445486,4154
1.44E+12,248679,transaction,340960,13881
1.44E+12,56541,transaction,365889,14581
1.44E+12,1001248,transaction,91152,5168
1.44E+12,54493,transaction,170390,13411
1.44E+12,54493,transaction,170390,13595
1.44E+12,598609,transaction,234299,16319
1.44E+12,79743,transaction,434289,12489
1.44E+12,316850,transaction,349318,11509
1.44E+12,1150086,transaction,391484,621
1.44E+12,456741,transaction,7804,4589
1.44E+12,371606,transaction,218626,14676
1.44E+12,371606,transaction,78729,16829
1.44E+12,930274,transaction,72435,5081
1.44E+12,1127234,transaction,408933,2778
1.44E+12,136855,transaction,13925,5979
1.44E+12,371606,transaction,428891,4808
1.44E+12,1150086,transaction,418560,5052
1.44E+12,773985,transaction,235047,6491
1.44E+12,153934,transaction,67438,8783
1.44E+12,1178506,transaction,463663,17661
1.44E+12,764790,transaction,349318,11467
1.44E+12,418115,transaction,365889,12902
1.44E+12,1228172,transaction,434289,15516
1.44E+12,345160,transaction,162046,8738
1.44E+12,962131,transaction,13925,5019
1.44E+12,950833,transaction,257575,8628
1.44E+12,1110523,transaction,315387,8193
1.44E+12,1297062,transaction,78729,16682
1.44E+12,582933,transaction,66480,11231
1.44E+12,1110523,transaction,72435,8193
1.44E+12,758315,transaction,381766,14998
1.44E+12,530559,transaction,235559,3976
1.44E+12,757355,transaction,288846,1544
1.44E+12,6265,transaction,66480,13425
1.44E+12,895230,transaction,157187,4002
1.44E+12,890980,transaction,424193,15475
1.44E+12,442911,transaction,388097,4844
1.44E+12,430913,transaction,414654,1519
1.44E+12,1150086,transaction,114070,1049
1.44E+12,174972,transaction,424193,5690
1.44E+12,852118,transaction,8833,9299
1.44E+12,1306335,transaction,273747,4656
1.44E+12,932017,transaction,157187,15219
1.44E+12,331366,transaction,167337,4681
1.44E+12,477826,transaction,391484,16154
1.44E+12,175801,transaction,414654,15583
1.44E+12,34955,transaction,234299,6316
1.44E+12,331366,transaction,167337,11026
1.44E+12,342540,transaction,235047,4034
1.44E+12,1179005,transaction,114070,13271
1.44E+12,1315473,transaction,340960,16952
1.44E+12,1336393,transaction,288846,16430
1.44E+12,1023087,transaction,340825,9215
1.44E+12,904879,transaction,315387,3016
1.44E+12,861299,transaction,340825,16973
1.44E+12,419,transaction,19278,16455
1.44E+12,1385073,transaction,352230,8126
1.44E+12,491949,transaction,307588,12379
1.44E+12,1293358,transaction,162046,8047
1.44E+12,1275725,transaction,51483,8716
1.44E+12,1385073,transaction,307588,2829
1.43E+12,138131,transaction,245168,6985
1.43E+12,422045,transaction,361554,6424
1.43E+12,770690,transaction,190260,15097
1.43E+12,57905,transaction,338395,7360
1.43E+12,503857,transaction,224614,4324
1.43E+12,892355,transaction,302242,15385
1.43E+12,1170743,transaction,164344,11112
1.43E+12,583827,transaction,421063,16437
1.43E+12,904885,transaction,421063,16309
1.43E+12,1296635,transaction,178498,5888
1.43E+12,170618,transaction,54698,14866
1.43E+12,1241621,transaction,11311,3179
1.43E+12,841939,transaction,230911,13627
1.43E+12,817448,transaction,224614,17254
1.43E+12,232491,transaction,361554,2072
1.43E+12,1372317,transaction,101288,12587
1.43E+12,1335805,transaction,5470,5002
1.43E+12,1393980,transaction,178498,6326
1.43E+12,23730,transaction,113535,2934
1.43E+12,4241,transaction,340794,1264
1.43E+12,727466,transaction,88037,14772
1.43E+12,371604,transaction,243355,16974
1.43E+12,1014189,transaction,54698,5506
1.43E+12,1175423,transaction,324391,7107
1.43E+12,660620,transaction,104116,14445
1.43E+12,138131,transaction,399592,10682
1.43E+12,1105978,transaction,5470,17671
1.43E+12,667085,transaction,285055,12682
1.43E+12,84275,transaction,52928,13969
1.43E+12,12506,transaction,232085,12153
1.43E+12,888829,transaction,52928,8805
1.43E+12,1257331,transaction,230616,1729
1.44E+12,159004,transaction,302329,7844
1.44E+12,1256475,transaction,177257,11929
1.43E+12,836635,transaction,113233,5673
1.44E+12,76757,transaction,33993,14155
1.44E+12,855383,transaction,74833,17390
1.44E+12,237434,transaction,448220,4085
1.44E+12,610105,transaction,234215,9704
1.44E+12,288665,transaction,232085,11662
1.44E+12,1248740,transaction,74833,2533
1.44E+12,855383,transaction,177257,996
1.44E+12,371606,transaction,29940,5903
1.44E+12,1075423,transaction,113233,10133
1.44E+12,715210,transaction,164344,8151
1.44E+12,279677,transaction,113535,16615
1.44E+12,892771,transaction,31640,14752
1.44E+12,976601,transaction,11311,13385
1.44E+12,1309268,transaction,186352,11106
1.44E+12,823705,transaction,324391,2788
1.44E+12,254893,transaction,69533,15123
1.44E+12,798441,transaction,302242,760
1.44E+12,684514,transaction,29940,12301
1.44E+12,226088,transaction,221290,7136
1.44E+12,635778,transaction,448220,5244
1.44E+12,959326,transaction,221290,14380
1.44E+12,1293358,transaction,340794,12729
1.44E+12,1150086,transaction,230911,14839
1.44E+12,1165669,transaction,178358,10252
1.44E+12,1058190,transaction,31640,13283
1.44E+12,783364,transaction,223829,2740
1.44E+12,414307,transaction,102471,15779
1.44E+12,750808,transaction,230616,7861
1.44E+12,861299,transaction,104116,10988
1.44E+12,63140,transaction,178358,13110
1.44E+12,646402,transaction,399592,13480
1.44E+12,1152738,transaction,44329,15656
1.44E+12,1152738,transaction,44329,16296
1.44E+12,686012,transaction,69533,7302
1.44E+12,692653,transaction,302329,9436
1.44E+12,861299,transaction,221900,5090
1.44E+12,279856,transaction,186352,12134
1.44E+12,152963,transaction,245168,2368
1.44E+12,942096,transaction,247909,16550
1.44E+12,1129379,transaction,223829,3428
1.44E+12,522192,transaction,102471,15108
1.44E+12,530559,transaction,338395,16688
1.44E+12,530559,transaction,96233,5379
1.44E+12,1236406,transaction,88037,6197
1.44E+12,17676,transaction,190732,6696
1.44E+12,31874,transaction,285055,6333
1.44E+12,647891,transaction,243355,4884
1.44E+12,1360175,transaction,67889,13867
1.44E+12,80204,transaction,234215,2187
1.44E+12,1272843,transaction,190732,9569
1.44E+12,516355,transaction,190260,5198
1.44E+12,67744,transaction,33993,11557
1.44E+12,1264440,transaction,440677,13467
1.44E+12,227926,transaction,65633,15284
1.44E+12,457978,transaction,221900,9688
1.44E+12,87380,transaction,440677,9527
1.44E+12,265778,transaction,65633,6017
1.44E+12,897984,transaction,220066,13794
1.44E+12,131764,transaction,96233,8376
1.44E+12,666335,transaction,332721,2028
1.44E+12,247235,transaction,332721,13084
1.44E+12,198270,transaction,220066,16305
1.44E+12,247235,transaction,67889,371
1.44E+12,177257,transaction,247909,7628
1.44E+12,152963,transaction,101288,394
1.43E+12,132676,transaction,104116,4755
1.43E+12,826073,transaction,186352,8985
1.43E+12,163561,transaction,440677,1316
1.43E+12,1090548,transaction,186352,8009
1.43E+12,1269642,transaction,245168,1420
1.43E+12,826101,transaction,421063,3861
1.43E+12,1224814,transaction,190732,2575
1.43E+12,138131,transaction,69533,3006
1.43E+12,350566,transaction,69533,461
1.43E+12,693400,transaction,421063,8843
1.43E+12,350566,transaction,230911,5896
1.43E+12,474972,transaction,440677,1477
1.43E+12,353389,transaction,440677,2910
1.43E+12,451333,transaction,247909,7705
1.43E+12,678948,transaction,102471,11274
1.43E+12,1388563,transaction,232085,11622
1.43E+12,1035814,transaction,29940,15698
1.43E+12,1178186,transaction,224614,8998
1.43E+12,1038782,transaction,52928,17158
1.43E+12,961324,transaction,223829,9047
1.43E+12,961324,transaction,223829,10746
1.43E+12,551398,transaction,234215,8537
1.43E+12,915126,transaction,247909,11175
1.43E+12,138131,transaction,448220,16695
1.43E+12,809822,transaction,448220,1961
1.43E+12,1369848,transaction,113535,324
1.43E+12,542702,transaction,96233,15098
1.43E+12,227091,transaction,177257,10944
1.43E+12,484641,transaction,448220,15965
1.43E+12,555047,transaction,302329,5633
1.43E+12,138131,transaction,220066,1455
1.43E+12,1131431,transaction,302329,16454
1.43E+12,530726,transaction,285055,16333
1.43E+12,138131,transaction,74833,4926
1.43E+12,454812,transaction,247909,7596
1.43E+12,1143383,transaction,302242,5367
1.43E+12,580494,transaction,52928,12811
1.43E+12,287007,transaction,29940,12337
1.43E+12,76757,transaction,11311,6182
1.43E+12,750601,transaction,11311,4207
1.43E+12,10443,transaction,96233,13715
1.43E+12,1129408,transaction,243355,9157
1.43E+12,750601,transaction,302242,17008
1.43E+12,1012983,transaction,164344,2153
1.43E+12,831617,transaction,285055,146
1.43E+12,702314,transaction,190732,4163
1.43E+12,671934,transaction,190732,8718
1.43E+12,1161163,transaction,399592,8455
1.43E+12,1329376,transaction,178498,7702
1.43E+12,799355,transaction,221290,17092
1.43E+12,891726,transaction,421063,6246
1.43E+12,727739,transaction,224614,1227
1.43E+12,697426,transaction,5470,16101
1.43E+12,1396960,transaction,332721,93
1.43E+12,829289,transaction,285055,7625
1.43E+12,639216,transaction,178358,3708
1.43E+12,422045,transaction,361554,1568
1.43E+12,1143383,transaction,101288,13583
1.43E+12,235906,transaction,5470,17417
1.43E+12,537692,transaction,178358,14063
1.43E+12,195721,transaction,332721,7171
1.43E+12,350566,transaction,361554,9003
1.43E+12,350566,transaction,332721,6263
1.43E+12,835648,transaction,113233,7028
1.43E+12,163561,transaction,224614,6700
1.43E+12,253391,transaction,230911,6597
1.43E+12,1143383,transaction,113233,8922
1.43E+12,1056247,transaction,113233,2309
1.43E+12,507103,transaction,96233,17326
1.43E+12,215902,transaction,101288,65
1.44E+12,868499,transaction,302242,16244
1.44E+12,996879,transaction,338395,12448
1.44E+12,415923,transaction,232085,13833
1.44E+12,211550,transaction,223829,8918
1.44E+12,1086034,transaction,164344,15313
1.44E+12,705542,transaction,399592,14139
1.44E+12,1297062,transaction,221900,930
1.44E+12,1134854,transaction,178358,5219
1.44E+12,700623,transaction,74833,4259
1.44E+12,1260071,transaction,230911,4764
1.44E+12,406203,transaction,52928,13255
1.44E+12,552045,transaction,67889,1348
1.44E+12,1309591,transaction,44329,13634
1.44E+12,519839,transaction,29940,2143
1.44E+12,312036,transaction,33993,16639
1.44E+12,757355,transaction,177257,889
1.44E+12,962819,transaction,221290,10503
1.44E+12,519839,transaction,54698,2143
1.44E+12,101175,transaction,234215,3725
1.44E+12,101175,transaction,234215,15369
1.44E+12,1170127,transaction,11311,15302
1.44E+12,125307,transaction,361554,16687
1.44E+12,705542,transaction,102471,11994
1.44E+12,1150086,transaction,245168,3628
1.44E+12,163632,transaction,324391,2758
1.44E+12,163632,transaction,324391,17123
1.44E+12,371606,transaction,399592,139
1.44E+12,519839,transaction,190260,5114
1.44E+12,1102694,transaction,302329,8257
1.44E+12,241583,transaction,190260,13942
1.44E+12,863219,transaction,164344,12425
1.44E+12,952246,transaction,220066,15048
1.44E+12,371606,transaction,243355,2579
1.44E+12,83052,transaction,74833,7653
1.44E+12,1005822,transaction,67889,17115
1.44E+12,553252,transaction,340794,1395
1.44E+12,977751,transaction,221290,2020
1.44E+12,890980,transaction,101288,9117
1.44E+12,1146431,transaction,65633,8210
1.44E+12,1085624,transaction,113535,1104
1.44E+12,890980,transaction,113535,1781
1.44E+12,890980,transaction,31640,6901
1.44E+12,974226,transaction,338395,2753
1.44E+12,237865,transaction,104116,11602
1.44E+12,1146431,transaction,65633,14294
1.44E+12,968159,transaction,44329,14146
1.44E+12,586748,transaction,88037,6293
1.44E+12,586748,transaction,88037,7583
1.44E+12,12506,transaction,232085,1225
1.44E+12,1241454,transaction,177257,8887
1.44E+12,890980,transaction,5470,2340
1.44E+12,940070,transaction,220066,3366
1.44E+12,824071,transaction,33993,12147
1.44E+12,227343,transaction,243355,6527
1.44E+12,896347,transaction,54698,8717
1.44E+12,687602,transaction,54698,17353
1.44E+12,1150086,transaction,221900,6639
1.44E+12,757355,transaction,33993,16084
1.44E+12,477826,transaction,69533,7704
1.44E+12,125728,transaction,178498,11177
1.44E+12,1168816,transaction,186352,6670
1.44E+12,559692,transaction,340794,1180
1.44E+12,890980,transaction,245168,694
1.44E+12,904351,transaction,65633,16839
1.44E+12,530559,transaction,338395,4041
1.44E+12,1150086,transaction,340794,12389
1.44E+12,565903,transaction,67889,16721
1.44E+12,365060,transaction,31640,4738
1.44E+12,861299,transaction,102471,9966
1.44E+12,92159,transaction,190260,10018
1.44E+12,809043,transaction,88037,9815
1.44E+12,513593,transaction,104116,11605
1.44E+12,1293358,transaction,221900,5462
1.44E+12,1265730,transaction,44329,4060
1.44E+12,148227,transaction,324391,11098
1.44E+12,450090,transaction,230616,12794
1.44E+12,218648,transaction,178498,15094
1.44E+12,1293358,transaction,230616,5286
1.44E+12,604938,transaction,230616,15443
1.44E+12,1050575,transaction,31640,8354
1.43E+12,291283,transaction,300559,7299
1.43E+12,748120,transaction,427499,2790
1.43E+12,996134,transaction,461180,10233
1.43E+12,1209965,transaction,427499,12031
1.43E+12,333746,transaction,427499,1865
1.43E+12,266762,transaction,38932,5941
1.43E+12,163561,transaction,277139,16635
1.43E+12,1362665,transaction,117075,8328
1.43E+12,1337142,transaction,226828,1033
1.43E+12,561611,transaction,15822,16621
1.43E+12,438441,transaction,15822,5148
1.43E+12,503857,transaction,260194,6124
1.43E+12,561611,transaction,15822,15763
1.43E+12,561611,transaction,15822,13186
1.43E+12,291283,transaction,300559,1820
1.43E+12,286790,transaction,226828,14819
1.43E+12,129689,transaction,226828,11653
1.43E+12,138131,transaction,289633,4440
1.43E+12,429213,transaction,415884,255
1.43E+12,429213,transaction,415884,6929
1.43E+12,1091107,transaction,393768,8729
1.43E+12,960004,transaction,330506,15205
1.43E+12,138131,transaction,151061,17443
1.43E+12,110014,transaction,395435,4317
1.43E+12,570716,transaction,117075,8457
1.43E+12,952388,transaction,375955,15353
1.43E+12,1111928,transaction,257200,9906
1.43E+12,494369,transaction,289633,15721
1.43E+12,1093035,transaction,289633,6736
1.43E+12,213145,transaction,117075,8093
1.43E+12,450873,transaction,427499,8897
1.43E+12,639529,transaction,436115,1370
1.43E+12,607106,transaction,260194,12392
1.43E+12,1143383,transaction,84321,7870
1.43E+12,85734,transaction,408203,6794
1.43E+12,741945,transaction,393768,3456
1.43E+12,899857,transaction,332018,8656
1.43E+12,1012516,transaction,393768,450
1.43E+12,436797,transaction,226828,7667
1.43E+12,905936,transaction,12765,2259
1.43E+12,1150086,transaction,375955,6495
1.43E+12,824842,transaction,61303,12988
1.43E+12,76757,transaction,436115,8814
1.43E+12,748040,transaction,84321,14550
1.43E+12,1140031,transaction,455763,6730
1.43E+12,325687,transaction,239581,446
1.43E+12,325687,transaction,239581,12876
1.43E+12,824837,transaction,310233,6843
1.43E+12,371604,transaction,11670,8446
1.43E+12,748040,transaction,84321,14550
1.43E+12,592247,transaction,332018,9045
1.43E+12,316850,transaction,76815,10049
1.43E+12,592247,transaction,332018,10472
1.43E+12,446044,transaction,393768,10332
1.43E+12,1065255,transaction,455763,4609
1.43E+12,1288576,transaction,455763,8244
1.43E+12,827999,transaction,78496,2633
1.43E+12,905936,transaction,12765,1593
1.43E+12,217712,transaction,12765,13947
1.43E+12,373274,transaction,375955,6377
1.43E+12,373274,transaction,375955,16957
1.43E+12,1351788,transaction,59586,11096
1.43E+12,1351788,transaction,59586,4249
1.43E+12,1161163,transaction,151061,3789
1.43E+12,76757,transaction,120990,16060
1.43E+12,213393,transaction,310233,4319
1.43E+12,981216,transaction,455763,9972
1.43E+12,1033073,transaction,338435,16081
1.43E+12,836635,transaction,436115,3460
1.43E+12,1045580,transaction,11670,6886
1.43E+12,1167457,transaction,76815,2110
1.43E+12,836635,transaction,436115,16580
1.43E+12,677299,transaction,83730,10718
1.43E+12,1167457,transaction,76815,2110
1.43E+12,684514,transaction,78496,3497
1.43E+12,1167457,transaction,76815,15625
1.43E+12,405816,transaction,300559,1166
1.43E+12,1346891,transaction,139243,851
1.44E+12,770188,transaction,78496,5845
1.44E+12,440289,transaction,438759,10994
1.43E+12,373182,transaction,139243,7776
1.44E+12,765630,transaction,300559,11927
1.44E+12,836635,transaction,260621,2836
1.44E+12,1301225,transaction,139243,8781
1.44E+12,1075423,transaction,236512,704
1.44E+12,76757,transaction,177695,11082
1.44E+12,320547,transaction,83730,1573
1.44E+12,684514,transaction,257200,4052
1.44E+12,952246,transaction,260621,6258
1.44E+12,677299,transaction,83730,1292
1.44E+12,548772,transaction,11670,5455
1.44E+12,200442,transaction,461180,8188
1.44E+12,320547,transaction,83730,10889
1.44E+12,548772,transaction,236512,10589
1.44E+12,1143379,transaction,72958,17614
1.44E+12,41098,transaction,84321,16007
1.44E+12,1150086,transaction,236512,2391
1.44E+12,530559,transaction,461180,3865
1.44E+12,1361978,transaction,461180,8231
1.44E+12,686854,transaction,257200,8460
1.44E+12,530559,transaction,289633,9960
1.44E+12,574213,transaction,151061,5296
1.44E+12,989023,transaction,38932,1009
1.44E+12,296024,transaction,236512,14633
1.44E+12,1261090,transaction,61303,10544
1.44E+12,1374146,transaction,257200,1444
1.44E+12,1169956,transaction,12765,16751
1.44E+12,1104957,transaction,240160,9776
1.44E+12,746841,transaction,445676,3477
1.44E+12,130658,transaction,432842,5175
1.44E+12,1385073,transaction,424512,9744
1.44E+12,152963,transaction,330506,54
1.44E+12,152963,transaction,33087,5328
1.44E+12,1069361,transaction,424512,8955
1.44E+12,1070060,transaction,2567,2634
1.44E+12,1396374,transaction,346996,11783
1.44E+12,1210136,transaction,176669,4139
1.44E+12,1134753,transaction,120990,4095
1.44E+12,705611,transaction,408203,14186
1.44E+12,744123,transaction,166106,8020
1.44E+12,1106611,transaction,72958,2820
1.44E+12,1108631,transaction,408203,2800
1.44E+12,772262,transaction,240160,16849
1.44E+12,1210136,transaction,176669,6354
1.44E+12,40024,transaction,117075,11689
1.44E+12,214105,transaction,310233,4435
1.44E+12,861299,transaction,61303,4572
1.44E+12,1212631,transaction,260621,8777
1.44E+12,533824,transaction,151061,7432
1.44E+12,247235,transaction,2567,17404
1.44E+12,247235,transaction,2567,17347
1.44E+12,218648,transaction,438759,7831
1.44E+12,933821,transaction,150700,5000
1.44E+12,1150086,transaction,445676,13330
1.44E+12,772262,transaction,240160,521
1.44E+12,253371,transaction,130221,3389
1.44E+12,686012,transaction,408203,1598
1.44E+12,480203,transaction,33087,14292
1.44E+12,797409,transaction,211592,16536
1.44E+12,560753,transaction,211592,6864
1.44E+12,1092199,transaction,424512,16888
1.44E+12,247235,transaction,277139,3434
1.44E+12,1157385,transaction,424512,17333
1.44E+12,1186185,transaction,277139,16898
1.44E+12,530559,transaction,176669,14962
1.44E+12,35186,transaction,103127,8884
1.44E+12,470444,transaction,38932,9965
1.44E+12,904351,transaction,260621,6669
1.44E+12,253109,transaction,211592,14468
1.44E+12,303381,transaction,348326,17556
1.44E+12,1265599,transaction,130221,16502
1.44E+12,731052,transaction,395952,4200
1.44E+12,152963,transaction,240160,13640
1.44E+12,247235,transaction,211592,11133
1.44E+12,586427,transaction,150700,2591
1.44E+12,386187,transaction,330506,11019
1.44E+12,1072776,transaction,277139,3755
1.44E+12,247235,transaction,103127,15228
1.44E+12,546086,transaction,276821,7836
1.44E+12,982518,transaction,177695,8289
1.44E+12,152963,transaction,415884,5297
1.44E+12,1170409,transaction,2567,15948
1.44E+12,510546,transaction,310233,10502
1.44E+12,1165792,transaction,387164,13518
1.44E+12,1010111,transaction,120990,6186
1.44E+12,686854,transaction,395952,8825
1.44E+12,961421,transaction,205872,1565
1.44E+12,961421,transaction,205872,5203
1.44E+12,961421,transaction,205872,8859
1.44E+12,411554,transaction,38932,5816
1.44E+12,841767,transaction,260194,14880
1.44E+12,1322674,transaction,54765,8041
1.44E+12,686854,transaction,395952,5891
1.44E+12,686854,transaction,395952,8396
1.44E+12,1312927,transaction,59586,7214
1.44E+12,796062,transaction,445676,3994
1.44E+12,796062,transaction,445676,1043
1.44E+12,569539,transaction,330506,14548
1.44E+12,59291,transaction,59586,14415
1.44E+12,105465,transaction,432842,15982
1.44E+12,737053,transaction,150700,2073
1.44E+12,994820,transaction,54765,17454
1.44E+12,1163432,transaction,61303,1294
1.44E+12,638627,transaction,54765,7521
1.44E+12,1365382,transaction,54765,15686
1.44E+12,1210136,transaction,176669,16706
1.44E+12,582525,transaction,147,14604
1.44E+12,177211,transaction,348326,16851
1.44E+12,1381558,transaction,438759,1516
1.44E+12,582525,transaction,147,11742
1.44E+12,169151,transaction,150700,12703
1.44E+12,1381558,transaction,438759,17107
1.44E+12,599943,transaction,72958,265
1.44E+12,582525,transaction,147,17422
1.44E+12,512033,transaction,276821,10685
1.44E+12,582525,transaction,147,1794
1.44E+12,152963,transaction,276821,8620
1.44E+12,463223,transaction,120990,13377
1.44E+12,198573,transaction,13711,6494
1.44E+12,90186,transaction,346996,13517
1.44E+12,173863,transaction,33087,14464
1.44E+12,1075203,transaction,432842,8307
1.44E+12,1084952,transaction,11670,17131
1.44E+12,1290336,transaction,389860,12636
1.44E+12,93328,transaction,323641,3531
1.44E+12,1370169,transaction,413310,2296
1.44E+12,1277142,transaction,432842,6208
1.44E+12,163049,transaction,215051,2114
1.44E+12,436967,transaction,389860,12947
1.44E+12,512033,transaction,276821,11897
1.44E+12,645525,transaction,72958,12033
1.44E+12,216662,transaction,387164,1402
1.44E+12,4537,transaction,166106,9937
1.44E+12,216662,transaction,387164,9279
1.44E+12,676990,transaction,415884,10963
1.44E+12,4537,transaction,166106,12812
1.44E+12,1064436,transaction,103127,7177
1.44E+12,617700,transaction,323641,17116
1.44E+12,508655,transaction,166106,17153
1.44E+12,530559,transaction,461190,15709
1.44E+12,1150086,transaction,215051,11085
1.44E+12,1150086,transaction,415562,3457
1.44E+12,350733,transaction,13711,17601
1.44E+12,255006,transaction,33087,2989
1.44E+12,152963,transaction,413310,10813
1.44E+12,296267,transaction,338435,8690
1.44E+12,47803,transaction,461190,10206
1.44E+12,956435,transaction,415562,1670
1.44E+12,727357,transaction,277833,891
1.44E+12,340196,transaction,103127,15689
1.44E+12,683901,transaction,130221,12089
1.44E+12,534073,transaction,348326,2870
1.44E+12,1051529,transaction,177695,12692
1.44E+12,84233,transaction,215051,15786
1.44E+12,17970,transaction,415562,14233
1.44E+12,84233,transaction,215051,12193
1.44E+12,654878,transaction,338435,8680
1.44E+12,1361451,transaction,389860,8294
1.44E+12,895999,transaction,205872,3977
1.44E+12,383786,transaction,338435,2557
1.44E+12,1165148,transaction,348326,12304
1.44E+12,1265288,transaction,277833,3600
1.44E+12,1265288,transaction,277833,12211
1.44E+12,607285,transaction,139243,8056
1.44E+12,944439,transaction,78496,2773
1.44E+12,1125765,transaction,415562,6674
1.44E+12,6750,transaction,461190,11045
1.44E+12,907812,transaction,387164,5833
1.44E+12,917577,transaction,130221,4057
1.44E+12,247235,transaction,461190,14444
1.44E+12,994820,transaction,177695,1186
1.44E+12,1136594,transaction,395435,17360
1.44E+12,826799,transaction,13711,13608
1.44E+12,1336835,transaction,277833,16993
1.44E+12,1136594,transaction,395435,6089
1.44E+12,1136594,transaction,395435,8766
1.44E+12,826799,transaction,13711,7100
1.44E+12,77032,transaction,346996,12602
1.44E+12,77032,transaction,346996,13117
1.44E+12,230215,transaction,323641,10171
1.44E+12,1225721,transaction,332018,11386
1.44E+12,230215,transaction,323641,12421
1.44E+12,513361,transaction,239581,204
1.44E+12,152963,transaction,239581,3868
1.44E+12,1382092,transaction,413310,14921
1.44E+12,1382092,transaction,413310,559
1.44E+12,152963,transaction,260194,355
1.44E+12,569539,transaction,389860,11088
1.43E+12,1041255,transaction,10034,17128
1.43E+12,189384,transaction,299044,7244
1.43E+12,1192199,transaction,461765,8010
1.43E+12,1236753,transaction,336393,10874
1.43E+12,1381613,transaction,189444,17173
1.43E+12,350566,transaction,268335,9658
1.43E+12,121688,transaction,12836,11117
1.43E+12,1236753,transaction,336393,4455
1.43E+12,1168808,transaction,189444,11515
1.43E+12,1346478,transaction,181202,4423
1.43E+12,138131,transaction,289096,17198
1.43E+12,101161,transaction,199975,13706
1.43E+12,1314032,transaction,100393,8297
1.43E+12,536804,transaction,160272,1524
1.43E+12,536804,transaction,276282,1524
1.43E+12,1161163,transaction,30024,13402
1.43E+12,1200007,transaction,266085,15588
1.43E+12,1161163,transaction,268335,939
1.43E+12,163561,transaction,379390,3662
1.43E+12,946607,transaction,406543,16000
1.43E+12,1093035,transaction,336393,11840
1.43E+12,438441,transaction,259467,12667
